"","ENSEMBL","Length","SYMBOL","ENTREZID"
"541","ENSG00000037749",10159,"MFAP3","4238"
"542","ENSG00000037757",3466,"MRI1","84245"
"543","ENSG00000037897",1947,"METTL1","4234"
"544","ENSG00000037965",2417,"HOXC8","3224"
"545","ENSG00000038002",2605,"AGA","175"
"546","ENSG00000038210",3685,"PI4K2B","55300"
"547","ENSG00000038219",15862,"BOD1L1","259282"
"548","ENSG00000038274",8700,"MAT2B","27430"
"549","ENSG00000038295",8105,"TLL1","7092"
"550","ENSG00000038358",6140,"EDC4","23644"
"551","ENSG00000038382",19587,"TRIO","7204"
"552","ENSG00000038427",14678,"VCAN","1462"
"553","ENSG00000038532",12548,"CLEC16A","23274"
"554","ENSG00000038945",7812,"MSR1","4481"
"555","ENSG00000039068",6076,"CDH1","999"
"556","ENSG00000039123",6347,"MTREX","23517"
"557","ENSG00000039139",24848,"DNAH5","1767"
"558","ENSG00000039319",15490,"ZFYVE16","9765"
"559","ENSG00000039523",6729,"RIPOR1","79567"
"560","ENSG00000039537",5526,"C6","729"
"561","ENSG00000039560",7581,"RAI14","26064"
"562","ENSG00000039600",3489,"SOX30","11063"
"563","ENSG00000039650",4545,"PNKP","11284"
"564","ENSG00000039987",2646,"BEST2","54831"
"565","ENSG00000040199",12493,"PHLPP2","23035"
"566","ENSG00000040275",4775,"SPDL1","54908"
"567","ENSG00000040341",8964,"STAU2","27067"
"568","ENSG00000040487",2686,"SLC66A1","54896"
"569","ENSG00000040531",4949,"CTNS","1497"
"570","ENSG00000040608",3126,"RTN4R","65078"
"571","ENSG00000040633",2733,"PHF23","79142"
"572","ENSG00000040731",3660,"CDH10","1008"
"573","ENSG00000040933",13189,"INPP4A","3631"
"574","ENSG00000041353",7154,"RAB27B","5874"
"575","ENSG00000041357",6994,"PSMA4","5685"
"576","ENSG00000041515",8816,"MYO16","23026"
"577","ENSG00000041802",4801,"LSG1","55341"
"578","ENSG00000041880",3198,"PARP3","10039"
"579","ENSG00000041982",9639,"TNC","3371"
"580","ENSG00000041988",4067,"THAP3","90326"
"581","ENSG00000042062",6023,"RIPOR3","140876"
"582","ENSG00000042088",6223,"TDP1","55775"
"583","ENSG00000042286",5135,"AIFM2","84883"
"584","ENSG00000042304",3486,"C2orf83","56918"
"585","ENSG00000042317",6872,"SPATA7","55812"
"586","ENSG00000042429",16610,"MED17","9440"
"587","ENSG00000042445",4049,"RETSAT","54884"
"588","ENSG00000042493",2419,"CAPG","822"
"589","ENSG00000042753",1558,"AP2S1","1175"
"590","ENSG00000042781",20633,"USH2A","7399"
"591","ENSG00000042813",2625,"ZPBP","11055"
"592","ENSG00000042832",11132,"TG","7038"
"593","ENSG00000042980",9381,"ADAM28","10863"
"594","ENSG00000043039",3752,"BARX2","8538"
"595","ENSG00000043093",8307,"DCUN1D1","54165"
"596","ENSG00000043143",11091,"JADE2","23338"
"597","ENSG00000043355",3290,"ZIC2","7546"
"598","ENSG00000043462",6823,"LCP2","3937"
"599","ENSG00000043514",6533,"TRIT1","54802"
"600","ENSG00000043591",3039,"ADRB1","153"
"601","ENSG00000044012",604,"GUCA2B","2981"
"602","ENSG00000044090",7873,"CUL7","9820"
"603","ENSG00000044115",8830,"CTNNA1","1495"
"604","ENSG00000044446",8547,"PHKA2","5256"
"605","ENSG00000044459",11064,"CNTLN","54875"
"606","ENSG00000044524",6577,"EPHA3","2042"
"607","ENSG00000044574",6530,"HSPA5","3309"
"608","ENSG00000046604",9492,"DSG2","1829"
"609","ENSG00000046647",4001,"GEMIN8","54960"
"610","ENSG00000046651",15550,"OFD1","8481"
"611","ENSG00000046653",5767,"GPM6B","2824"
"612","ENSG00000046774",1994,"MAGEC2","51438"
"613","ENSG00000046889",12132,"PREX2","80243"
"614","ENSG00000047056",6301,"WDR37","22884"
"615","ENSG00000047188",10805,"YTHDC2","64848"
"616","ENSG00000047230",5531,"CTPS2","56474"
"617","ENSG00000047249",5104,"ATP6V1H","51606"
"618","ENSG00000047315",5891,"POLR2B","5431"
"619","ENSG00000047346",9848,"FAM214A","56204"
"620","ENSG00000047365",12427,"ARAP2","116984"
"621","ENSG00000047410",12350,"TPR","7175"
"622","ENSG00000047457",7072,"CP","1356"
"623","ENSG00000047578",9759,"KATNIP","23247"
"624","ENSG00000047579",3046,"DTNBP1","84062"
"625","ENSG00000047597",5174,"XK","7504"
"626","ENSG00000047617",6064,"ANO2","57101"
"627","ENSG00000047621",4932,"C12orf4","57102"
"628","ENSG00000047634",5497,"SCML1","6322"
"629","ENSG00000047644",7416,"WWC3","55841"
"630","ENSG00000047648",8893,"ARHGAP6","395"
"631","ENSG00000047662",6731,"FAM184B","27146"
"632","ENSG00000047849",14994,"MAP4","4134"
"633","ENSG00000047932",4628,"GOPC","57120"
"634","ENSG00000047936",8890,"ROS1","6098"
"635","ENSG00000048028",5793,"USP28","57646"
"636","ENSG00000048052",17269,"HDAC9","9734"
"637","ENSG00000048140",5215,"TSPAN17","26262"
"638","ENSG00000048162",2806,"NOP16","51491"
"639","ENSG00000048342",14588,"CC2D2A","57545"
"640","ENSG00000048392",5391,"RRM2B","50484"
"641","ENSG00000048405",5793,"ZNF800","168850"
"642","ENSG00000048462",1015,"TNFRSF17","608"
"643","ENSG00000048471",11299,"SNX29","92017"
"644","ENSG00000048540",10002,"LMO3","55885"
"645","ENSG00000048544",2100,"MRPS10","55173"
"646","ENSG00000048545",2971,"GUCA1A","2978"
"647","ENSG00000048545",2971,"LOC118142757","118142757"
"648","ENSG00000048649",15579,"RSF1","51773"
"649","ENSG00000048707",20768,"VPS13D","55187"
"650","ENSG00000048740",11029,"CELF2","10659"
"651","ENSG00000048828",7246,"FAM120A","23196"
"652","ENSG00000048991",7898,"R3HDM1","23518"
"653","ENSG00000049089",4215,"COL9A2","1298"
"654","ENSG00000049130",6205,"KITLG","4254"
"655","ENSG00000049167",26458,"ERCC8","1161"
"656","ENSG00000049192",8565,"ADAMTS6","11174"
"657","ENSG00000049239",9322,"H6PD","9563"
"658","ENSG00000049245",2733,"VAMP3","9341"
"659","ENSG00000049246",8128,"PER3","8863"
"660","ENSG00000049247",1793,"UTS2","10911"
"661","ENSG00000049249",6354,"TNFRSF9","3604"
"662","ENSG00000049283",4503,"EPN3","55040"
"663","ENSG00000049323",7348,"LTBP1","4052"
"664","ENSG00000049449",4472,"RCN1","5954"
"665","ENSG00000049540",6572,"ELN","2006"
"666","ENSG00000049541",2211,"RFC2","5982"
"667","ENSG00000049618",45931,"ARID1B","57492"
"668","ENSG00000049656",6549,"CLPTM1L","81037"
"669","ENSG00000049759",34097,"NEDD4L","23327"
"670","ENSG00000049768",3086,"FOXP3","50943"
"671","ENSG00000049769",4378,"PPP1R3F","89801"
"672","ENSG00000049860",5015,"HEXB","3074"
"673","ENSG00000049883",12115,"PTCD2","79810"
"674","ENSG00000050030",12338,"NEXMIF","340533"
"675","ENSG00000050130",4350,"JKAMP","51528"
"676","ENSG00000050165",11958,"DKK3","27122"
"677","ENSG00000050327",5818,"ARHGEF5","7984"
"678","ENSG00000050344",4303,"NFE2L3","9603"
"679","ENSG00000050393",6057,"MCUR1","63933"
"680","ENSG00000050405",6291,"LIMA1","51474"
"681","ENSG00000050426",6032,"LETMD1","25875"
"682","ENSG00000050438",17920,"SLC4A8","9498"
"683","ENSG00000050555",8939,"LAMC3","10319"
"684","ENSG00000050628",9510,"PTGER3","5733"
"685","ENSG00000050730",3749,"TNIP3","79931"
"686","ENSG00000050748",8955,"MAPK9","5601"
"687","ENSG00000050767",4359,"COL23A1","91522"
"688","ENSG00000050820",9199,"BCAR1","9564"
"689","ENSG00000051009",4726,"FHIP1B","84067"
"690","ENSG00000051108",5062,"HERPUD1","9709"
"691","ENSG00000051128",3422,"HOMER3","9454"
"692","ENSG00000051180",3084,"RAD51","5888"
"693","ENSG00000051341",9185,"POLQ","10721"
"694","ENSG00000051382",7841,"PIK3CB","5291"
"695","ENSG00000051523",4161,"CYBA","1535"
"696","ENSG00000051596",3449,"THOC3","84321"
"697","ENSG00000051620",10352,"HEBP2","23593"
"698","ENSG00000051825",10304,"MPHOSPH9","10198"
"699","ENSG00000052126",24580,"PLEKHA5","54477"
"700","ENSG00000052344",2975,"PRSS8","5652"
"701","ENSG00000052723",5894,"SIKE1","80143"
"702","ENSG00000052749",8529,"RRP12","23223"
"703","ENSG00000052795",10981,"FNIP2","57600"
"704","ENSG00000052802",2852,"MSMO1","6307"
"705","ENSG00000052841",11296,"TTC17","55761"
"706","ENSG00000052850",5727,"ALX4","60529"
"707","ENSG00000053108",6711,"FSTL4","23105"
"708","ENSG00000053254",11154,"FOXN3","1112"
"709","ENSG00000053328",3839,"METTL24","728464"
"710","ENSG00000053371",1779,"AKR7A2","8574"
"711","ENSG00000053372",2556,"MRTO4","51154"
"712","ENSG00000053438",1329,"NNAT","4826"
"713","ENSG00000053501",2431,"USE1","55850"
"714","ENSG00000053524",20884,"MCF2L2","23101"
"715","ENSG00000053702",2814,"NRIP2","83714"
"716","ENSG00000053747",14488,"LAMA3","3909"
"717","ENSG00000053770",13019,"AP5M1","55745"
"718","ENSG00000053900",7444,"ANAPC4","29945"
"719","ENSG00000053918",4420,"KCNQ1","3784"
"720","ENSG00000054116",3527,"TRAPPC3","27095"
"721","ENSG00000054118",4720,"THRAP3","9967"
"722","ENSG00000054148",1612,"PHPT1","29085"
"723","ENSG00000054179",2640,"ENTPD2","954"
"724","ENSG00000054219",8805,"LY75","4065"
"725","ENSG00000054267",11073,"ARID4B","51742"
"726","ENSG00000054277",3724,"OPN3","23596"
"727","ENSG00000054282",5321,"SDCCAG8","10806"
"728","ENSG00000054356",8228,"PTPRN","5798"
"729","ENSG00000054392",6645,"HHAT","55733"
"730","ENSG00000054523",18915,"KIF1B","23095"
"731","ENSG00000054598",3983,"FOXC1","2296"
"732","ENSG00000054611",5315,"TBC1D22A","25771"
"733","ENSG00000054654",32359,"SYNE2","23224"
"734","ENSG00000054690",10828,"PLEKHH1","57475"
"735","ENSG00000054793",8073,"ATP9A","10079"
"736","ENSG00000054796",1823,"SPO11","23626"
"737","ENSG00000054803",3154,"CBLN4","140689"
"738","ENSG00000054938",3114,"CHRDL2","25884"
"739","ENSG00000054965",7887,"FAM168A","23201"
"740","ENSG00000054967",6187,"RELT","84957"
"741","ENSG00000054983",6736,"GALC","2581"
"742","ENSG00000055044",3274,"NOP58","51602"
"743","ENSG00000055070",4742,"SZRD1","26099"
"744","ENSG00000055118",7207,"KCNH2","3757"
"745","ENSG00000055130",4152,"CUL1","8454"
"746","ENSG00000055147",6523,"FAM114A2","10827"
"747","ENSG00000055163",10564,"CYFIP2","26999"
"748","ENSG00000055208",6109,"TAB2","23118"
"749","ENSG00000055211",2250,"GINM1","116254"
"750","ENSG00000055332",11036,"EIF2AK2","5610"
"751","ENSG00000055483",9269,"USP36","57602"
"752","ENSG00000055609",53322,"KMT2C","58508"
"753","ENSG00000055732",6624,"MCOLN3","55283"
"754","ENSG00000055813",4114,"CCDC85A","114800"
"755","ENSG00000055917",6969,"PUM2","23369"
"756","ENSG00000055950",3578,"MRPL43","84545"
"757","ENSG00000055955",4659,"ITIH4","3700"
"758","ENSG00000055957",4541,"ITIH1","3697"
"759","ENSG00000056050",1422,"HPF1","54969"
"760","ENSG00000056097",6771,"ZFR","51663"
"761","ENSG00000056277",4638,"ZNF280C","55609"
"762","ENSG00000056291",2499,"NPFFR2","10886"
"763","ENSG00000056487",6007,"PHF21B","112885"
"764","ENSG00000056558",4476,"TRAF1","7185"
"765","ENSG00000056586",11563,"RC3H2","54542"
"766","ENSG00000056736",3044,"IL17RB","55540"
"767","ENSG00000056972",12634,"TRAF3IP2","10758"
"768","ENSG00000056998",3621,"GYG2","8908"
"769","ENSG00000057019",11280,"DCBLD2","131566"
"770","ENSG00000057149",1707,"SERPINB3","6317"
"771","ENSG00000057252",7005,"SOAT1","6646"
"772","ENSG00000057294",10267,"PKP2","5318"
"773","ENSG00000057468",3270,"MSH4","4438"
"774","ENSG00000057593",3799,"F7","2155"
"775","ENSG00000057608",3918,"GDI2","2665"
"776","ENSG00000057657",6750,"PRDM1","639"
"777","ENSG00000057663",5655,"ATG5","9474"
"778","ENSG00000057704",6512,"TMCC3","57458"
"779","ENSG00000057757",2173,"PITHD1","57095"
"780","ENSG00000057935",10580,"MTA3","57504"
"781","ENSG00000058056",15296,"USP13","8975"
"782","ENSG00000058063",9187,"ATP11B","23200"
"783","ENSG00000058085",6770,"LAMC2","3918"
"784","ENSG00000058091",7017,"CDK14","5218"
"785","ENSG00000058262",11707,"SEC61A1","29927"
"786","ENSG00000058272",11864,"PPP1R12A","4659"
"787","ENSG00000058335",9977,"RASGRF1","5923"
"788","ENSG00000058404",11598,"CAMK2B","816"
"789","ENSG00000058453",8875,"CROCC","9696"
"790","ENSG00000058600",9486,"POLR3E","55718"
"791","ENSG00000058668",9495,"ATP2B4","493"
"792","ENSG00000058673",12829,"ZC3H11A","9877"
"793","ENSG00000058729",5489,"RIOK2","55781"
"794","ENSG00000058799",2036,"YIPF1","54432"
"795","ENSG00000058804",4720,"NDC1","55706"
"796","ENSG00000058866",10975,"DGKG","1608"
"797","ENSG00000059122",8425,"FLYWCH1","84256"
"798","ENSG00000059145",7494,"UNKL","64718"
"799","ENSG00000059377",6271,"TBXAS1","6916"
"800","ENSG00000059378",5510,"PARP12","64761"
"801","ENSG00000059573",3759,"ALDH18A1","5832"
"802","ENSG00000059588",7819,"TARBP1","6894"
"803","ENSG00000059691",11741,"GATB","5188"
"804","ENSG00000059728",6351,"MXD1","4084"
"805","ENSG00000059758",6467,"CDK17","5128"
"806","ENSG00000059769",2604,"DNAJC25","548645"
"807","ENSG00000059804",6071,"SLC2A3","6515"
"808","ENSG00000059915",5979,"PSD","5662"
"809","ENSG00000060069",6196,"CTDP1","9150"
"810","ENSG00000060138",8621,"YBX3","8531"
"811","ENSG00000060140",3440,"STYK1","55359"
"812","ENSG00000060237",17280,"WNK1","65125"
"813","ENSG00000060303",408,"RPS17P5","442216"
"814","ENSG00000060339",6059,"CCAR1","55749"
"815","ENSG00000060491",4702,"OGFR","11054"
"816","ENSG00000060558",2753,"GNA15","2769"
"817","ENSG00000060566",2648,"CREB3L3","84699"
"818","ENSG00000060642",8084,"PIGV","55650"
"819","ENSG00000060656",6682,"PTPRU","10076"
"820","ENSG00000060688",3887,"SNRNP40","9410"
"821","ENSG00000060709",10780,"RIMBP2","23504"
"822","ENSG00000060718",9091,"COL11A1","1301"
"823","ENSG00000060749",10908,"QSER1","79832"
"824","ENSG00000060762",1546,"MPC1","51660"
"825","ENSG00000060971",7106,"ACAA1","30"
"826","ENSG00000060982",11415,"BCAT1","586"
"827","ENSG00000061273",9928,"HDAC7","51564"
"828","ENSG00000061337",5706,"LZTS1","11178"
"829","ENSG00000061455",9230,"PRDM6","93166"
"830","ENSG00000061492",1991,"WNT8A","7478"
"831","ENSG00000061656",2348,"SPAG4","6676"
"832","ENSG00000061676",22520,"NCKAP1","10787"
"833","ENSG00000061794",1930,"MRPS35","60488"
"834","ENSG00000061918",3944,"GUCY1B1","2983"
"835","ENSG00000061936",10158,"SFSWAP","6433"
"836","ENSG00000061938",12245,"TNK2","10188"
"837","ENSG00000061987",16014,"MON2","23041"
"838","ENSG00000062038",6392,"CDH3","1001"
"839","ENSG00000062096",2205,"ARSF","416"
"840","ENSG00000062194",6472,"GPBP1","65056"
"841","ENSG00000062282",7904,"DGAT2","84649"
"842","ENSG00000062370",3848,"ZNF112","7771"
"843","ENSG00000062485",6401,"CS","1431"
"844","ENSG00000062524",3491,"LTK","4058"
"845","ENSG00000062582",2607,"MRPS24","64951"
"846","ENSG00000062598",6597,"ELMO2","63916"
"847","ENSG00000062650",7205,"WAPL","23063"
"848","ENSG00000062716",6854,"VMP1","81671"
"849","ENSG00000062725",9890,"APPBP2","10513"
"850","ENSG00000062822",4934,"POLD1","5424"
"851","ENSG00000063015",4946,"SEZ6","124925"
"852","ENSG00000063046",6028,"EIF4B","1975"
"853","ENSG00000063127",3589,"SLC6A16","28968"
"854","ENSG00000063169",7496,"BICRA","29998"
"855","ENSG00000063176",6009,"SPHK2","56848"
"856","ENSG00000063177",3857,"RPL18","6141"
"857","ENSG00000063180",1946,"CA11","770"
"858","ENSG00000063241",4408,"ISOC2","79763"
"859","ENSG00000063244",4040,"U2AF2","11338"
"860","ENSG00000063245",17616,"EPN1","29924"
"861","ENSG00000063322",3839,"MED29","55588"
"862","ENSG00000063438",9480,"AHRR","57491"
"863","ENSG00000063515",2625,"GSC2","2928"
"864","ENSG00000063587",8147,"ZNF275","10838"
"865","ENSG00000063587",8147,"LOC105373378","105373378"
"866","ENSG00000063601",6328,"MTMR1","8776"
"867","ENSG00000063660",6522,"GPC1","2817"
"868","ENSG00000063761",5293,"ADCK1","57143"
"869","ENSG00000063854",5839,"HAGH","3029"
"870","ENSG00000063978",7141,"RNF4","6047"
"871","ENSG00000064012",7237,"CASP8","841"
"872","ENSG00000064042",10862,"LIMCH1","22998"
"873","ENSG00000064102",3059,"INTS13","55726"
"874","ENSG00000064115",5504,"TM7SF3","51768"
"875","ENSG00000064195",2715,"DLX3","1747"
"876","ENSG00000064199",5159,"SPA17","53340"
"877","ENSG00000064201",3797,"TSPAN32","10077"
"878","ENSG00000064205",4981,"CCN5","8839"
"879","ENSG00000064218",2697,"DMRT3","58524"
"880","ENSG00000064225",6304,"ST3GAL6","10402"
"881","ENSG00000064270",7352,"ATP2C2","9914"
"882","ENSG00000064300",4141,"NGFR","4804"
"883","ENSG00000064309",19924,"CDON","50937"
"884","ENSG00000064313",16255,"TAF2","6873"
"885","ENSG00000064393",15622,"HIPK2","28996"
"886","ENSG00000064419",4676,"TNPO3","23534"
"887","ENSG00000064490",2503,"RFXANK","8625"
"888","ENSG00000064545",3281,"TMEM161A","54929"
"889","ENSG00000064547",2975,"LPAR2","9170"
"890","ENSG00000064601",8633,"CTSA","5476"
"891","ENSG00000064607",8468,"SUGP2","10147"
"892","ENSG00000064651",10653,"SLC12A2","6558"
"893","ENSG00000064652",3474,"SNX24","28966"
"894","ENSG00000064655",3618,"EYA2","2139"
"895","ENSG00000064666",3640,"CNN2","1265"
"896","ENSG00000064687",9591,"ABCA7","10347"
"897","ENSG00000064692",7266,"SNCAIP","9627"
"898","ENSG00000064703",8778,"DDX20","11218"
"899","ENSG00000064726",4066,"BTBD1","53339"
"900","ENSG00000064763",13684,"FAR2","55711"
"901","ENSG00000064787",10533,"BCAS1","8537"
"902","ENSG00000064835",1566,"POU1F1","5449"
"903","ENSG00000064886",3295,"CHI3L2","1117"
"904","ENSG00000064932",6610,"SBNO2","22904"
"905","ENSG00000064933",5448,"PMS1","5378"
"906","ENSG00000064961",3857,"HMG20B","10362"
"907","ENSG00000064989",7309,"CALCRL","10203"
"908","ENSG00000064995",6904,"TAF11","6882"
"909","ENSG00000064999",9967,"ANKS1A","23294"
"910","ENSG00000065000",9317,"AP3D1","8943"
"911","ENSG00000065029",6782,"ZNF76","7629"
"912","ENSG00000065054",3516,"SLC9A3R2","9351"
"913","ENSG00000065057",2430,"NTHL1","4913"
"914","ENSG00000065060",9567,"UHRF1BP1","54887"
"915","ENSG00000065135",9044,"GNAI3","2773"
"916","ENSG00000065150",9664,"IPO5","3843"
"917","ENSG00000065154",3388,"OAT","4942"
"918","ENSG00000065183",10276,"WDR3","10885"
"919","ENSG00000065243",6897,"PKN2","5586"
"920","ENSG00000065268",2283,"WDR18","57418"
"921","ENSG00000065308",7047,"TRAM2","9697"
"922","ENSG00000065320",6415,"NTN1","9423"
"923","ENSG00000065325",5696,"GLP2R","9340"
"924","ENSG00000065328",5456,"MCM10","55388"
"925","ENSG00000065357",10098,"DGKA","1606"
"926","ENSG00000065361",11711,"ERBB3","2065"
"927","ENSG00000065371",4518,"ROPN1","54763"
"928","ENSG00000065413",12826,"ANKRD44","91526"
"929","ENSG00000065427",4051,"KARS1","3735"
"930","ENSG00000065457",6118,"ADAT1","23536"
"931","ENSG00000065485",4067,"PDIA5","10954"
"932","ENSG00000065491",3462,"TBC1D22B","55633"
"933","ENSG00000065518",1877,"NDUFB4","4710"
"934","ENSG00000065526",14336,"SPEN","23013"
"935","ENSG00000065534",31537,"MYLK","4638"
"936","ENSG00000065548",3026,"ZC3H15","55854"
"937","ENSG00000065559",5709,"MAP2K4","6416"
"938","ENSG00000065600",2917,"PACC1","55248"
"939","ENSG00000065609",6651,"SNAP91","9892"
"940","ENSG00000065613",8107,"SLK","9748"
"941","ENSG00000065615",9621,"CYB5R4","51167"
"942","ENSG00000065618",6989,"COL17A1","1308"
"943","ENSG00000065621",9926,"GSTO2","119391"
"944","ENSG00000065665",3916,"SEC61A2","55176"
"945","ENSG00000065675",3285,"PRKCQ","5588"
"946","ENSG00000065717",4150,"TLE2","7089"
"947","ENSG00000065802",7407,"ASB1","51665"
"948","ENSG00000065809",7019,"FAM107B","83641"
"949","ENSG00000065833",3338,"ME1","4199"
"950","ENSG00000065882",9556,"TBC1D1","23216"
"951","ENSG00000065883",24780,"CDK13","8621"
"952","ENSG00000065911",11443,"MTHFD2","10797"
"953","ENSG00000065923",9980,"SLC9A7","84679"
"954","ENSG00000065970",6297,"FOXJ2","55810"
"955","ENSG00000065978",3395,"YBX1","4904"
"956","ENSG00000065989",6762,"PDE4A","5141"
"957","ENSG00000066027",3942,"PPP2R5A","5525"
"958","ENSG00000066032",7535,"CTNNA2","1496"
"959","ENSG00000066044",6962,"ELAVL1","1994"
"960","ENSG00000066056",6705,"TIE1","7075"
"961","ENSG00000066084",10351,"DIP2B","57609"
"962","ENSG00000066117",4903,"SMARCD1","6602"
"963","ENSG00000066135",5184,"KDM4A","9682"
"964","ENSG00000066136",5990,"NFYC","4802"
"965","ENSG00000066185",2181,"ZMYND12","84217"
"966","ENSG00000066230",5754,"SLC9A3","6550"
"967","ENSG00000066248",4647,"NGEF","25791"
"968","ENSG00000066279",11994,"ASPM","259266"
"969","ENSG00000066294",9255,"CD84","8832"
"970","ENSG00000066322",2506,"ELOVL1","64834"
"971","ENSG00000066336",2040,"SPI1","6688"
"972","ENSG00000066379",3672,"POLR1H","30834"
"973","ENSG00000066382",8114,"MPPED2","744"
"974","ENSG00000066405",3715,"CLDN18","51208"
"975","ENSG00000066422",8209,"ZBTB11","27107"
"976","ENSG00000066427",9624,"ATXN3","4287"
"977","ENSG00000066455",3205,"GOLGA5","9950"
"978","ENSG00000066468",18813,"FGFR2","2263"
"979","ENSG00000066557",2843,"LRRC40","55631"
"980","ENSG00000066583",1942,"ISOC1","51015"
"981","ENSG00000066629",8987,"EML1","2009"
"982","ENSG00000066651",5722,"TRMT11","60487"
